order_item_id,order_id,item_id,quantity,unit_price,line_total
11462,6832,1,1,5.78,5.78
11463,6833,24,1,18.0,18.0
11464,6834,9,1,4.0,4.0
11465,6835,6,1,3.5,3.5
11466,6835,7,2,6.5,13.0
11467,6835,8,1,6.3,6.3
11468,6835,7,1,6.5,6.5
11469,6835,3,1,4.73,6.32
11470,6836,3,1,4.73,4.73
11471,6837,14,1,3.0,4.44
11472,6838,14,1,3.0,3.0
11473,6839,7,1,6.5,6.5
11474,6840,22,1,8.0,9.15
11475,6841,1,2,5.78,11.56
11476,6841,6,1,3.5,4.34
11477,6842,18,1,10.0,10.0
11478,6843,19,1,7.0,9.04
11479,6844,13,1,3.5,3.5
11480,6844,18,1,10.0,10.0
11481,6845,10,1,4.0,4.0
11482,6845,3,1,4.73,4.73
11483,6845,7,1,6.5,6.5
11484,6846,15,1,4.5,4.5
11485,6847,7,1,6.5,6.5
11486,6847,21,1,25.0,25.0
11487,6847,7,1,6.5,6.5
11488,6848,8,1,6.3,7.14
11489,6849,2,1,5.25,7.71
11490,6850,9,1,4.0,4.0
11491,6851,18,1,10.0,10.0
11492,6852,17,1,8.0,8.0
11493,6853,3,1,4.73,5.96
11494,6854,1,1,5.78,5.78
11495,6854,19,1,7.0,7.0
11496,6855,15,1,4.5,4.5
11497,6856,3,1,4.73,4.73
11498,6857,1,1,5.78,7.22
11499,6858,15,2,4.5,9.0
11500,6858,18,1,10.0,10.0
11501,6859,17,1,8.0,8.0
11502,6860,12,2,4.0,10.4
11503,6861,13,1,3.5,3.5
11504,6861,18,1,10.0,10.0
11505,6861,12,2,4.0,8.0
11506,6862,14,1,3.0,3.0
11507,6863,19,2,7.0,14.0
11508,6864,10,1,4.0,4.0
11509,6865,13,1,3.5,3.5
11510,6865,9,1,4.0,4.0
11511,6865,9,1,4.0,4.0
11512,6866,9,1,4.0,4.0
11513,6867,11,1,5.78,5.78
11514,6868,12,2,4.0,8.0
11515,6869,14,2,3.0,6.0
11516,6869,23,1,15.0,15.0
11517,6870,16,1,9.5,9.5
11518,6871,7,1,6.5,6.5
11519,6872,6,1,3.5,7.4
11520,6873,16,2,9.5,19.0
11521,6873,11,1,5.78,5.78
11522,6873,9,1,4.0,4.0
11523,6873,18,1,10.0,10.0
11524,6874,10,1,4.0,4.0
11525,6875,18,1,10.0,11.15
11526,6876,19,1,7.0,7.0
11527,6876,7,1,6.5,8.29
11528,6877,4,1,5.78,7.35
11529,6878,18,1,10.0,10.0
11530,6879,6,1,3.5,3.5
11531,6880,11,1,5.78,5.78
11532,6880,16,1,9.5,13.0
11533,6881,8,1,6.3,7.51
11534,6882,18,2,10.0,20.0
11535,6882,16,1,9.5,9.5
11536,6882,6,1,3.5,3.5
11537,6882,17,1,8.0,8.0
11538,6883,7,2,6.5,14.11
11539,6884,15,1,4.5,4.5
11540,6884,18,1,10.0,13.24
11541,6885,15,1,4.5,5.61
11542,6886,18,2,10.0,21.21
11543,6887,2,1,5.25,5.25
11544,6887,15,1,4.5,5.71
11545,6888,2,1,5.25,5.25
11546,6888,5,1,6.3,6.3
11547,6888,10,1,4.0,4.0
11548,6888,21,1,25.0,25.0
11549,6889,19,2,7.0,14.0
11550,6889,9,1,4.0,4.0
11551,6889,13,1,3.5,3.5
11552,6889,19,1,7.0,7.0
11553,6890,1,1,5.78,5.78
11554,6890,10,2,4.0,9.3
11555,6891,2,2,5.25,10.5
11556,6892,12,2,4.0,8.0
11557,6893,6,2,3.5,7.0
11558,6894,13,1,3.5,3.5
11559,6895,8,1,6.3,6.3
11560,6895,15,1,4.5,4.5
11561,6895,24,1,18.0,18.0
11562,6895,14,2,3.0,7.25
11563,6896,6,1,3.5,3.5
11564,6897,10,1,4.0,4.0
11565,6898,13,1,3.5,3.5
11566,6898,7,1,6.5,6.5
11567,6898,7,1,6.5,6.5
11568,6898,5,1,6.3,6.3
11569,6898,16,2,9.5,19.0
11570,6899,14,1,3.0,3.0
11571,6900,7,1,6.5,6.5
11572,6901,18,1,10.0,10.77
11573,6902,11,1,5.78,6.89
11574,6903,12,1,4.0,4.0
11575,6904,13,2,3.5,7.0
11576,6905,15,1,4.5,5.26
11577,6906,8,2,6.3,12.6
11578,6907,13,1,3.5,3.5
11579,6908,16,2,9.5,19.94
11580,6909,6,1,3.5,4.94
11581,6910,17,1,8.0,9.03
11582,6911,10,1,4.0,4.0
11583,6911,9,1,4.0,4.0
11584,6912,19,1,7.0,7.0
11585,6912,7,1,6.5,6.5
11586,6913,11,1,5.78,5.78
11587,6914,21,1,25.0,25.0
11588,6914,5,1,6.3,8.7
11589,6915,13,1,3.5,4.53
11590,6916,5,1,6.3,6.3
11591,6916,6,1,3.5,3.5
11592,6916,7,1,6.5,6.5
11593,6916,1,1,5.78,5.78
11594,6916,10,1,4.0,4.0
11595,6917,13,1,3.5,3.5
11596,6918,7,1,6.5,7.71
11597,6919,12,2,4.0,10.34
11598,6920,24,1,18.0,18.0
11599,6921,10,1,4.0,4.0
11600,6921,1,1,5.78,5.78
11601,6922,13,1,3.5,3.5
11602,6922,20,1,8.0,8.0
11603,6922,12,1,4.0,4.0
11604,6922,17,1,8.0,8.0
11605,6922,7,2,6.5,14.03
11606,6923,10,1,4.0,6.46
11607,6924,11,1,5.78,7.22
11608,6925,7,1,6.5,9.78
11609,6926,23,1,15.0,18.05
11610,6927,13,1,3.5,3.5
11611,6928,14,1,3.0,3.0
11612,6928,11,1,5.78,5.78
11613,6929,1,1,5.78,5.78
11614,6929,9,1,4.0,4.0
11615,6929,15,1,4.5,4.5
11616,6929,15,1,4.5,4.5
11617,6929,11,2,5.78,13.16
11618,6930,15,1,4.5,4.5
11619,6931,17,1,8.0,8.0
11620,6931,9,1,4.0,4.0
11621,6931,9,1,4.0,6.46
11622,6932,7,2,6.5,13.0
11623,6933,12,1,4.0,4.0
11624,6933,19,2,7.0,14.0
11625,6933,13,1,3.5,3.5
11626,6933,19,1,7.0,10.24
11627,6934,11,1,5.78,5.78
11628,6935,5,1,6.3,6.3
11629,6935,10,1,4.0,4.0
11630,6935,25,1,20.0,21.45
11631,6936,14,1,3.0,3.0
11632,6937,10,1,4.0,4.0
11633,6938,17,1,8.0,8.0
11634,6938,10,1,4.0,4.0
11635,6938,8,1,6.3,6.3
11636,6938,19,1,7.0,7.0
11637,6938,3,1,4.73,4.73
11638,6939,21,1,25.0,25.0
11639,6939,11,1,5.78,8.73
11640,6940,7,1,6.5,9.19
11641,6941,14,1,3.0,3.0
11642,6942,6,2,3.5,7.0
11643,6943,14,2,3.0,6.0
11644,6943,3,1,4.73,4.73
11645,6943,17,1,8.0,8.0
11646,6943,12,2,4.0,8.0
11647,6943,5,1,6.3,6.3
11648,6944,7,1,6.5,6.5
11649,6944,2,1,5.25,5.25
11650,6944,11,2,5.78,11.56
11651,6945,5,1,6.3,7.06
11652,6946,11,1,5.78,5.78
11653,6947,10,1,4.0,4.0
11654,6948,19,1,7.0,7.0
11655,6948,8,1,6.3,6.3
11656,6948,2,1,5.25,5.25
11657,6948,5,1,6.3,6.3
11658,6949,4,1,5.78,5.78
11659,6950,14,1,3.0,3.0
11660,6950,3,2,4.73,9.46
11661,6950,12,1,4.0,4.0
11662,6950,13,1,3.5,6.47
11663,6951,11,1,5.78,8.12
11664,6952,12,1,4.0,4.0
11665,6953,14,1,3.0,4.21
11666,6954,19,1,7.0,8.21
11667,6955,17,2,8.0,16.0
11668,6955,21,1,25.0,25.0
11669,6955,15,2,4.5,9.0
11670,6955,6,1,3.5,3.5
11671,6955,16,1,9.5,9.5
11672,6956,14,2,3.0,6.77
11673,6957,15,2,4.5,9.0
11674,6957,3,1,4.73,4.73
11675,6958,15,1,4.5,4.5
11676,6958,15,1,4.5,4.5
11677,6959,6,1,3.5,6.62
11678,6960,13,1,3.5,3.5
11679,6960,14,1,3.0,3.0
11680,6961,10,1,4.0,4.0
11681,6962,17,1,8.0,8.0
11682,6962,15,1,4.5,7.55
11683,6963,16,1,9.5,9.5
11684,6963,13,2,3.5,7.0
11685,6963,12,1,4.0,4.0
11686,6963,19,1,7.0,7.0
11687,6963,5,1,6.3,6.3
11688,6964,8,1,6.3,6.3
11689,6964,8,2,6.3,12.6
11690,6965,17,1,8.0,9.45
11691,6966,1,1,5.78,5.78
11692,6967,5,1,6.3,6.3
11693,6967,1,1,5.78,5.78
11694,6967,19,1,7.0,7.0
11695,6968,17,2,8.0,16.0
11696,6969,3,2,4.73,11.92
11697,6970,16,2,9.5,19.0
11698,6971,3,1,4.73,4.73
11699,6972,10,1,4.0,5.57
11700,6973,7,1,6.5,6.5
11701,6973,19,2,7.0,15.59
11702,6974,7,1,6.5,6.5
11703,6975,11,2,5.78,11.56
11704,6975,3,1,4.73,6.24
11705,6976,4,1,5.78,5.78
11706,6977,18,1,10.0,10.0
11707,6978,12,1,4.0,4.0
11708,6979,13,2,3.5,7.0
11709,6979,12,1,4.0,5.6
11710,6980,12,1,4.0,7.24
11711,6981,20,1,8.0,8.0
11712,6981,8,2,6.3,12.6
11713,6981,3,1,4.73,4.73
11714,6981,7,1,6.5,6.5
11715,6981,2,1,5.25,8.3
11716,6982,8,1,6.3,6.3
11717,6983,11,2,5.78,11.56
11718,6983,2,1,5.25,5.25
11719,6983,18,1,10.0,10.0
11720,6983,20,1,8.0,8.0
11721,6983,3,1,4.73,4.73
11722,6984,10,1,4.0,5.15
11723,6985,7,1,6.5,6.5
11724,6985,25,1,20.0,20.0
11725,6985,3,1,4.73,4.73
11726,6986,7,2,6.5,13.0
11727,6987,20,2,8.0,16.0
11728,6987,18,1,10.0,11.45
11729,6988,11,2,5.78,11.56
11730,6988,9,1,4.0,4.0
11731,6988,16,1,9.5,9.5
11732,6988,21,1,25.0,27.65
11733,6989,19,1,7.0,8.06
11734,6990,18,1,10.0,11.79
11735,6991,16,1,9.5,10.26
11736,6992,18,1,10.0,11.66
11737,6993,15,1,4.5,7.19
11738,6994,8,1,6.3,8.72
11739,6995,17,1,8.0,9.65
11740,6996,7,1,6.5,7.95
11741,6997,13,1,3.5,3.5
11742,6998,16,2,9.5,20.54
11743,6999,5,1,6.3,7.81
11744,7000,3,1,4.73,4.73
11745,7000,12,1,4.0,4.0
11746,7000,3,2,4.73,9.46
11747,7001,15,1,4.5,4.5
11748,7002,7,1,6.5,6.5
11749,7002,1,1,5.78,5.78
11750,7002,6,1,3.5,3.5
11751,7002,11,1,5.78,5.78
11752,7003,6,1,3.5,3.5
11753,7004,16,2,9.5,19.0
11754,7004,13,1,3.5,3.5
11755,7004,17,1,8.0,9.21
11756,7005,7,2,6.5,13.0
11757,7006,8,1,6.3,7.27
11758,7007,12,1,4.0,5.03
11759,7008,12,1,4.0,4.0
11760,7009,14,1,3.0,3.0
11761,7009,9,1,4.0,5.45
11762,7010,25,1,20.0,20.0
11763,7010,18,1,10.0,10.0
11764,7010,5,1,6.3,7.27
11765,7011,10,1,4.0,4.0
11766,7012,10,1,4.0,5.13
11767,7013,13,1,3.5,3.5
11768,7014,11,1,5.78,5.78
11769,7014,4,2,5.78,12.54
11770,7015,22,1,8.0,8.0
11771,7015,6,1,3.5,3.5
11772,7015,10,1,4.0,4.0
11773,7015,6,1,3.5,3.5
11774,7016,17,1,8.0,9.59
11775,7017,12,1,4.0,4.0
11776,7018,11,1,5.78,5.78
11777,7019,18,1,10.0,10.0
11778,7020,9,1,4.0,4.0
11779,7021,7,1,6.5,6.5
11780,7022,9,1,4.0,4.0
11781,7023,7,1,6.5,6.5
11782,7024,19,1,7.0,8.45
11783,7025,3,1,4.73,5.86
11784,7026,12,1,4.0,4.0
11785,7027,13,2,3.5,7.0
11786,7028,13,1,3.5,3.5
11787,7029,16,1,9.5,13.0
11788,7030,5,1,6.3,6.3
11789,7030,5,1,6.3,7.38
11790,7031,19,1,7.0,7.0
11791,7031,19,1,7.0,7.0
11792,7031,5,1,6.3,6.3
11793,7031,14,1,3.0,3.0
11794,7031,15,1,4.5,5.32
11795,7032,13,2,3.5,8.25
11796,7033,6,1,3.5,7.4
11797,7034,1,1,5.78,6.75
11798,7035,5,1,6.3,6.3
11799,7035,9,1,4.0,4.0
11800,7035,8,1,6.3,6.3
11801,7035,15,1,4.5,4.5
11802,7035,9,1,4.0,5.21
11803,7036,10,1,4.0,5.44
11804,7037,15,2,4.5,10.15
11805,7038,12,1,4.0,4.0
11806,7039,2,1,5.25,5.25
11807,7040,2,1,5.25,5.25
11808,7040,1,1,5.78,7.44
11809,7041,2,1,5.25,5.25
11810,7041,4,1,5.78,8.47
11811,7042,13,2,3.5,7.0
11812,7042,12,1,4.0,4.0
11813,7042,11,1,5.78,5.78
11814,7043,4,2,5.78,11.56
11815,7044,11,1,5.78,7.03
11816,7045,17,1,8.0,8.0
11817,7046,8,1,6.3,7.55
11818,7047,9,1,4.0,4.0
11819,7047,3,1,4.73,4.73
11820,7047,14,1,3.0,3.0
11821,7047,16,2,9.5,19.0
11822,7047,7,1,6.5,7.71
11823,7048,11,1,5.78,5.78
11824,7049,11,1,5.78,5.78
11825,7049,9,1,4.0,4.0
11826,7050,7,1,6.5,7.75
11827,7051,9,1,4.0,6.4
11828,7052,17,2,8.0,16.0
11829,7053,13,1,3.5,3.5
11830,7053,18,1,10.0,10.97
11831,7054,1,1,5.78,5.78
11832,7055,9,2,4.0,8.0
11833,7056,5,1,6.3,6.3
11834,7056,7,1,6.5,8.54
11835,7057,22,1,8.0,8.0
11836,7058,8,1,6.3,7.75
11837,7059,15,1,4.5,6.09
11838,7060,7,2,6.5,13.0
11839,7061,17,1,8.0,8.0
11840,7061,15,2,4.5,10.79
11841,7062,13,1,3.5,3.5
11842,7062,10,1,4.0,4.0
11843,7062,12,1,4.0,4.0
11844,7062,13,2,3.5,7.0
11845,7063,12,1,4.0,7.28
11846,7064,23,1,15.0,15.0
11847,7064,15,1,4.5,4.5
11848,7065,8,1,6.3,6.3
11849,7066,9,1,4.0,4.0
11850,7067,9,1,4.0,4.0
11851,7067,16,2,9.5,19.0
11852,7067,7,2,6.5,13.0
11853,7067,12,1,4.0,5.45
11854,7068,15,1,4.5,4.5
11855,7069,6,1,3.5,3.5
11856,7069,7,1,6.5,9.45
11857,7070,5,1,6.3,6.3
11858,7070,5,1,6.3,6.3
11859,7070,13,1,3.5,3.5
11860,7070,6,1,3.5,3.5
11861,7071,1,1,5.78,5.78
11862,7071,15,1,4.5,4.5
11863,7071,6,1,3.5,3.5
11864,7072,16,1,9.5,9.5
11865,7072,14,1,3.0,3.0
11866,7072,1,1,5.78,5.78
11867,7072,11,1,5.78,5.78
11868,7072,5,1,6.3,6.3
11869,7073,3,1,4.73,4.73
11870,7073,9,1,4.0,7.5
11871,7074,14,1,3.0,4.06
11872,7075,19,1,7.0,8.66
11873,7076,14,1,3.0,4.51
11874,7077,1,1,5.78,5.78
11875,7077,15,1,4.5,4.5
11876,7077,18,1,10.0,11.44
11877,7078,12,1,4.0,5.25
11878,7079,13,2,3.5,7.0
11879,7079,4,1,5.78,5.78
11880,7079,7,1,6.5,6.5
11881,7079,10,1,4.0,4.0
11882,7080,15,1,4.5,4.5
11883,7081,11,1,5.78,6.99
11884,7082,9,2,4.0,8.0
11885,7083,17,1,8.0,8.0
11886,7084,7,1,6.5,6.5
11887,7085,11,1,5.78,5.78
11888,7086,8,1,6.3,6.3
11889,7086,3,1,4.73,4.73
11890,7086,7,1,6.5,8.37
11891,7087,15,2,4.5,11.69
11892,7088,19,1,7.0,8.16
11893,7089,8,1,6.3,6.3
11894,7089,15,1,4.5,4.5
11895,7090,25,1,20.0,20.0
11896,7091,14,1,3.0,3.0
11897,7091,16,1,9.5,9.5
11898,7091,9,1,4.0,4.0
11899,7091,15,1,4.5,5.71
11900,7092,16,1,9.5,9.5
11901,7093,3,1,4.73,4.73
11902,7094,17,1,8.0,9.21
11903,7095,6,1,3.5,3.5
11904,7096,7,1,6.5,6.5
11905,7097,7,1,6.5,6.5
11906,7097,24,1,18.0,18.0
11907,7097,11,1,5.78,5.78
11908,7097,24,1,18.0,18.0
11909,7097,17,1,8.0,10.42
11910,7098,4,1,5.78,5.78
11911,7099,7,1,6.5,6.5
11912,7099,8,2,6.3,12.6
11913,7099,14,1,3.0,3.0
11914,7099,14,1,3.0,3.0
11915,7099,8,1,6.3,6.3
11916,7100,2,1,5.25,5.25
11917,7100,11,1,5.78,5.78
11918,7100,7,1,6.5,6.5
11919,7101,6,1,3.5,3.5
11920,7102,7,1,6.5,7.53
11921,7103,17,1,8.0,8.0
11922,7103,16,1,9.5,9.5
11923,7103,11,1,5.78,8.43
11924,7104,18,1,10.0,10.0
11925,7105,7,1,6.5,6.5
11926,7106,2,2,5.25,10.5
11927,7107,9,1,4.0,4.0
11928,7108,12,2,4.0,9.79
11929,7109,9,1,4.0,4.0
11930,7109,7,1,6.5,6.5
11931,7109,6,1,3.5,3.5
11932,7109,9,1,4.0,4.0
11933,7109,1,1,5.78,5.78
11934,7110,7,1,6.5,6.5
11935,7110,6,1,3.5,3.5
11936,7110,15,1,4.5,4.5
11937,7111,7,1,6.5,6.5
11938,7111,6,1,3.5,3.5
11939,7111,10,1,4.0,4.0
11940,7112,13,1,3.5,4.75
11941,7113,7,1,6.5,6.5
11942,7113,11,1,5.78,7.03
11943,7114,15,1,4.5,4.5
11944,7114,12,2,4.0,8.0
11945,7114,5,1,6.3,6.3
11946,7114,10,1,4.0,4.0
11947,7114,2,1,5.25,5.25
11948,7115,3,2,4.73,9.46
11949,7115,17,1,8.0,8.0
11950,7115,3,1,4.73,4.73
11951,7115,1,1,5.78,7.32
11952,7116,3,1,4.73,5.94
11953,7117,8,1,6.3,6.3
11954,7118,14,1,3.0,3.0
11955,7119,7,1,6.5,6.5
11956,7119,6,2,3.5,7.0
11957,7120,7,1,6.5,6.5
11958,7120,5,1,6.3,6.3
11959,7120,5,1,6.3,7.45
11960,7121,4,1,5.78,5.78
11961,7121,19,2,7.0,14.0
11962,7121,14,1,3.0,3.0
11963,7121,16,1,9.5,9.5
11964,7121,12,1,4.0,6.95
11965,7122,12,1,4.0,4.97
11966,7123,3,1,4.73,5.94
11967,7124,1,2,5.78,13.22
11968,7125,11,1,5.78,8.73
11969,7126,3,1,4.73,7.68
11970,7127,12,2,4.0,8.0
11971,7127,13,1,3.5,3.5
11972,7127,9,1,4.0,4.0
11973,7128,15,1,4.5,4.5
11974,7129,25,1,20.0,20.0
11975,7130,7,2,6.5,14.21
11976,7131,6,2,3.5,8.51
11977,7132,11,1,5.78,5.78
11978,7132,18,1,10.0,10.0
11979,7132,10,2,4.0,8.0
11980,7132,11,1,5.78,5.78
11981,7132,7,1,6.5,6.5
11982,7133,19,1,7.0,7.0
11983,7133,15,1,4.5,4.5
11984,7134,18,1,10.0,10.0
11985,7134,18,1,10.0,10.0
11986,7135,3,1,4.73,6.14
11987,7136,8,1,6.3,6.3
11988,7137,14,1,3.0,3.0
11989,7138,6,2,3.5,9.4
11990,7139,11,1,5.78,5.78
11991,7139,19,1,7.0,7.0
11992,7140,11,1,5.78,5.78
11993,7141,13,1,3.5,3.5
11994,7142,7,1,6.5,7.65
11995,7143,3,1,4.73,4.73
11996,7144,17,2,8.0,16.84
11997,7145,3,1,4.73,4.73
11998,7145,10,2,4.0,9.3
11999,7146,10,1,4.0,4.0
12000,7146,14,1,3.0,3.0
12001,7147,6,1,3.5,3.5
12002,7148,7,1,6.5,6.5
12003,7149,1,1,5.78,5.78
12004,7149,7,1,6.5,7.65
12005,7150,7,1,6.5,6.5
12006,7151,17,1,8.0,8.0
12007,7152,17,1,8.0,9.23
12008,7153,16,1,9.5,9.5
12009,7153,15,1,4.5,4.5
12010,7153,24,1,18.0,19.21
12011,7154,25,1,20.0,21.08
12012,7155,14,1,3.0,3.0
12013,7155,16,1,9.5,9.5
12014,7155,16,1,9.5,9.5
12015,7155,15,1,4.5,4.5
12016,7155,19,1,7.0,7.0
12017,7156,12,1,4.0,5.16
12018,7157,5,1,6.3,6.3
12019,7158,8,1,6.3,6.3
12020,7159,18,1,10.0,10.0
12021,7159,6,1,3.5,3.5
12022,7159,6,1,3.5,3.5
12023,7159,7,1,6.5,7.71
12024,7160,11,1,5.78,5.78
12025,7161,13,1,3.5,3.5
12026,7161,10,1,4.0,4.0
12027,7162,9,1,4.0,5.21
12028,7163,7,1,6.5,7.75
12029,7164,2,1,5.25,5.25
12030,7164,6,1,3.5,3.5
12031,7165,2,1,5.25,5.25
12032,7166,7,1,6.5,6.5
12033,7166,7,1,6.5,6.5
12034,7167,19,1,7.0,7.0
12035,7167,19,1,7.0,9.69
12036,7168,2,2,5.25,10.5
12037,7169,23,1,15.0,15.0
12038,7169,17,1,8.0,8.0
12039,7170,12,1,4.0,4.0
12040,7171,7,1,6.5,6.5
12041,7172,11,1,5.78,5.78
12042,7173,13,2,3.5,9.95
12043,7174,8,1,6.3,6.3
12044,7175,15,1,4.5,4.5
12045,7175,8,1,6.3,7.55
12046,7176,9,2,4.0,8.0
12047,7176,13,1,3.5,5.04
12048,7177,8,1,6.3,6.3
12049,7178,9,2,4.0,8.98
12050,7179,6,2,3.5,7.0
12051,7179,10,1,4.0,4.0
12052,7179,7,1,6.5,6.5
12053,7179,9,2,4.0,9.25
12054,7180,5,1,6.3,6.3
12055,7180,18,1,10.0,10.0
12056,7181,2,1,5.25,5.25
12057,7182,2,1,5.25,6.5
12058,7183,23,1,15.0,15.0
12059,7183,22,1,8.0,8.0
12060,7184,3,1,4.73,4.73
12061,7184,11,1,5.78,5.78
12062,7185,20,1,8.0,8.0
12063,7186,14,1,3.0,3.0
12064,7186,4,1,5.78,5.78
12065,7186,6,1,3.5,3.5
12066,7186,19,1,7.0,7.0
12067,7186,3,1,4.73,4.73
12068,7187,16,1,9.5,12.55
12069,7188,5,1,6.3,6.3
12070,7188,8,2,6.3,12.6
12071,7188,15,1,4.5,4.5
12072,7189,4,1,5.78,5.78
12073,7190,10,1,4.0,4.0
12074,7191,14,1,3.0,6.5
12075,7192,11,1,5.78,5.78
12076,7193,10,1,4.0,4.0
12077,7193,10,2,4.0,8.0
12078,7193,7,1,6.5,6.5
12079,7194,20,1,8.0,8.0
12080,7194,6,1,3.5,3.5
12081,7194,13,1,3.5,3.5
12082,7194,18,1,10.0,10.0
12083,7194,7,1,6.5,6.5
12084,7195,15,1,4.5,4.5
12085,7196,15,1,4.5,4.5
12086,7196,8,1,6.3,6.3
12087,7196,15,1,4.5,4.5
12088,7196,7,1,6.5,6.5
12089,7196,7,1,6.5,6.5
12090,7197,9,1,4.0,5.25
12091,7198,10,1,4.0,4.0
12092,7199,8,1,6.3,6.3
12093,7200,15,1,4.5,4.5
12094,7201,12,2,4.0,9.13
12095,7202,7,1,6.5,6.5
12096,7203,14,1,3.0,4.19
12097,7204,12,1,4.0,4.0
12098,7204,9,1,4.0,4.0
12099,7204,7,1,6.5,6.5
12100,7204,13,1,3.5,3.5
12101,7205,21,1,25.0,25.0
12102,7205,19,1,7.0,7.0
12103,7206,17,1,8.0,8.0
12104,7207,10,1,4.0,4.0
12105,7208,19,1,7.0,7.0
12106,7209,15,1,4.5,4.5
12107,7210,14,1,3.0,3.0
12108,7211,24,1,18.0,18.0
12109,7211,8,1,6.3,6.3
12110,7211,18,1,10.0,10.0
12111,7211,16,1,9.5,9.5
12112,7211,3,1,4.73,4.73
12113,7212,3,1,4.73,4.73
12114,7212,11,1,5.78,5.78
12115,7212,7,1,6.5,6.5
12116,7212,23,1,15.0,15.0
12117,7212,5,1,6.3,8.17
12118,7213,11,1,5.78,7.65
12119,7214,5,1,6.3,6.3
12120,7215,17,1,8.0,8.0
12121,7216,7,1,6.5,9.12
12122,7217,1,1,5.78,5.78
12123,7218,15,2,4.5,12.9
12124,7219,1,1,5.78,5.78
12125,7219,9,1,4.0,4.0
12126,7220,20,1,8.0,9.6
12127,7221,10,2,4.0,8.0
12128,7221,17,1,8.0,8.0
12129,7221,7,1,6.5,6.5
12130,7222,19,1,7.0,7.0
12131,7223,14,1,3.0,3.0
12132,7223,17,2,8.0,16.0
12133,7223,6,1,3.5,3.5
12134,7223,10,1,4.0,4.0
12135,7223,18,1,10.0,10.0
12136,7224,1,1,5.78,7.08
12137,7225,11,1,5.78,5.78
12138,7226,8,1,6.3,6.3
12139,7226,5,1,6.3,7.87
12140,7227,16,1,9.5,9.5
12141,7228,10,1,4.0,4.0
12142,7228,2,1,5.25,5.25
12143,7229,9,1,4.0,4.0
12144,7229,7,2,6.5,13.0
12145,7229,15,1,4.5,4.5
12146,7229,1,1,5.78,5.78
12147,7230,7,2,6.5,13.0
12148,7230,15,1,4.5,5.71
12149,7231,16,1,9.5,10.53
12150,7232,7,1,6.5,6.5
12151,7232,21,1,25.0,28.66
12152,7233,4,1,5.78,5.78
12153,7233,7,1,6.5,6.5
12154,7233,19,1,7.0,7.0
12155,7233,5,2,6.3,13.79
12156,7234,1,1,5.78,5.78
12157,7234,6,1,3.5,3.5
12158,7235,15,2,4.5,11.46
12159,7236,5,1,6.3,7.75
12160,7237,16,1,9.5,10.53
12161,7238,3,2,4.73,9.46
12162,7239,9,1,4.0,4.0
12163,7239,1,2,5.78,11.56
12164,7240,11,2,5.78,11.56
12165,7240,19,1,7.0,8.59
12166,7241,18,1,10.0,10.0
12167,7241,7,1,6.5,6.5
12168,7242,1,1,5.78,5.78
12169,7242,7,1,6.5,7.26
12170,7243,9,2,4.0,8.0
12171,7244,3,2,4.73,9.46
12172,7244,16,1,9.5,9.5
12173,7244,1,1,5.78,5.78
12174,7244,9,1,4.0,4.0
12175,7244,15,1,4.5,5.71
12176,7245,19,1,7.0,9.69
12177,7246,10,1,4.0,4.0
12178,7246,5,1,6.3,6.3
12179,7247,17,2,8.0,16.0
12180,7248,4,1,5.78,5.78
12181,7248,22,1,8.0,9.21
12182,7249,19,1,7.0,7.77
12183,7250,8,1,6.3,6.3
12184,7251,8,1,6.3,6.3
12185,7252,11,1,5.78,5.78
12186,7253,6,1,3.5,7.16
12187,7254,3,1,4.73,4.73
12188,7254,12,1,4.0,4.0
12189,7254,19,1,7.0,7.0
12190,7255,10,2,4.0,8.0
12191,7256,11,1,5.78,5.78
12192,7257,2,1,5.25,6.22
12193,7258,7,1,6.5,6.5
12194,7259,11,1,5.78,6.99
12195,7260,14,1,3.0,3.0
12196,7260,7,1,6.5,6.5
12197,7261,17,2,8.0,17.66
12198,7262,12,1,4.0,4.0
12199,7262,15,1,4.5,4.5
12200,7262,12,1,4.0,4.0
12201,7263,10,1,4.0,4.0
12202,7263,13,1,3.5,3.5
12203,7264,8,1,6.3,6.3
12204,7265,15,2,4.5,9.0
12205,7265,10,1,4.0,4.0
12206,7265,10,1,4.0,4.0
12207,7265,16,1,9.5,10.47
12208,7266,18,1,10.0,10.0
12209,7267,11,1,5.78,6.94
12210,7268,2,1,5.25,6.7
12211,7269,9,1,4.0,5.25
12212,7270,8,1,6.3,8.99
12213,7271,3,1,4.73,4.73
12214,7271,14,1,3.0,4.21
12215,7272,17,1,8.0,8.0
12216,7272,3,1,4.73,4.73
12217,7272,11,2,5.78,11.56
12218,7272,14,1,3.0,3.97
12219,7273,11,1,5.78,7.23
12220,7274,24,1,18.0,18.0
12221,7274,13,1,3.5,6.74
12222,7275,7,1,6.5,7.52
12223,7276,6,1,3.5,3.5
12224,7277,1,1,5.78,5.78
12225,7277,16,1,9.5,9.5
12226,7278,2,1,5.25,5.25
12227,7279,15,1,4.5,6.92
12228,7280,12,1,4.0,4.0
12229,7281,8,1,6.3,6.3
12230,7281,18,1,10.0,10.0
12231,7281,10,1,4.0,4.0
12232,7281,4,2,5.78,11.56
12233,7281,14,1,3.0,4.25
12234,7282,5,1,6.3,9.96
12235,7283,23,1,15.0,16.65
12236,7284,8,1,6.3,6.3
12237,7285,11,2,5.78,11.56
